NP_230607.1	1	1024556	1025020
NP_230608.1	1	1025017	1026120
NP_230609.1	1	1026188	1027612
NP_230610.1	1	1027836	1029029
NP_230611.1	1	1029142	1029651
NP_230612.1	1	1029760	1031481
NP_230613.1	1	1031615	1031872
NP_230615.1	1	1032170	1033138
NP_230616.1	1	1033261	1034013
NP_230617.1	1	1034243	1035118
NP_230618.1	1	1035251	1037260
NP_230619.1	1	1037891	1038940
NP_230620.1	1	1039017	1039832
NP_230621.1	1	1039893	1040312
NP_230622.2	1	1040356	1040805
NP_230623.1	1	1040813	1041733
NP_230624.1	1	1042164	1043084
NP_230626.1	1	1043447	1044274
NP_230627.1	1	1045625	1046194
NP_230628.1	1	1046275	1046568
NP_230629.1	1	1046609	1047130
NP_230630.1	1	1047140	1048024
NP_230631.1	1	1048252	1050159
NP_230632.1	1	1050494	1051138
NP_230633.1	1	1051253	1052227
NP_230634.1	1	1052327	1053871
NP_230636.1	1	1054316	1054813
NP_230637.1	1	1054961	1056625
NP_230638.1	1	1056821	1058407
NP_230639.1	1	1058502	1059716
NP_230640.1	1	1059719	1060855
NP_230641.1	1	1061324	1062895
NP_230643.1	1	1063143	1064813
NP_230644.1	1	1064978	1069843
NP_230645.1	1	1069965	1070759
NP_230646.1	1	1070933	1071859
NP_230647.1	1	1071904	1073169
NP_230648.1	1	1073170	1073766
NP_230649.1	1	1073829	1074320
NP_230650.1	1	1074353	1075867
NP_230651.1	1	1075995	1077320
NP_230652.1	1	1077421	1078152
NP_230654.1	1	1078369	1079253
NP_230655.1	1	1079302	1079742
NP_230656.2	1	1079901	1080317
NP_230657.1	1	1080358	1080999
NP_230658.1	1	1081026	1081718
NP_230659.1	1	1081720	1082349
NP_230660.1	1	1082361	1083407
NP_230661.1	1	1083407	1085812
NP_230662.1	1	1085740	1086327
NP_230663.2	1	1086327	1086908
NP_230664.1	1	1087966	1089819
NP_230666.1	1	1090250	1091617
NP_230667.1	1	1091621	1091962
NP_230668.1	1	1091951	1092841
NP_230669.1	1	1093132	1094136
NP_230670.1	1	1094196	1094708
NP_230671.1	1	1094716	1095198
NP_230672.1	1	1095195	1095440
NP_230673.1	1	1095442	1095894
NP_230674.1	1	1095909	1096883
NP_230676.1	1	1097088	1097528
NP_230678.1	1	1097641	1099947
NP_230679.1	1	1100393	1101169
NP_230680.1	1	1101242	1102135
NP_230681.2	1	1102361	1104412
NP_230682.1	1	1104498	1105646
NP_230683.1	1	1105805	1106464
NP_230684.1	1	1106562	1108673
NP_230685.1	1	1108745	1109350
NP_230686.1	1	1109436	1109903
NP_230687.1	1	1109930	1111228
NP_230688.1	1	1111531	1112817
NP_230689.1	1	1113077	1113838
NP_230690.1	1	1113801	1114367
NP_230691.2	1	1114895	1116202
NP_230692.2	1	1116202	1118328
NP_230693.1	1	1118454	1119002
NP_230694.1	1	1119081	1119980
NP_230695.1	1	1120189	1121295
NP_230696.1	1	1121465	1121596
NP_230697.1	1	1121596	1121994
NP_230698.1	1	1122126	1122671
NP_230699.1	1	1122690	1124768
NP_230700.1	1	1124806	1125168
NP_230701.1	1	1125183	1125785
NP_230702.1	1	1125895	1126146
NP_230703.1	1	1126281	1126718
NP_230704.1	1	1126812	1127555
NP_230705.2	1	1127714	1128775
NP_230706.1	1	1128900	1129967
NP_230707.2	1	1130089	1130547
NP_230708.1	1	1130556	1131416
NP_230709.1	1	1131567	1131998
NP_230710.1	1	1132052	1132354
NP_230711.1	1	1132405	1133148
NP_230712.1	1	1133235	1135316
NP_230713.1	1	1135858	1136199
NP_230714.1	1	1136296	1137297
NP_230715.1	1	1137311	1137808
NP_230716.1	1	1137847	1139082
NP_230718.1	1	1139646	1142912
NP_230719.1	1	1143002	1143832
NP_230720.1	1	1144116	1144658
NP_230721.1	1	1144671	1145510
NP_230722.1	1	1145507	1145995
NP_230723.1	1	1146074	1146214
NP_230724.1	1	1146259	1147248
NP_230725.1	1	1147494	1147859
NP_230726.1	1	1147856	1148998
NP_230727.1	1	1149033	1149398
NP_230728.1	1	1149395	1149979
NP_230729.1	1	1149990	1151309
NP_230730.1	1	1151321	1152625
NP_230731.1	1	1152625	1154235
NP_230732.1	1	1154252	1155595
NP_230733.1	1	1155624	1157228
NP_230734.1	1	1157232	1158044
NP_230736.1	1	1158668	1160299
NP_230737.1	1	1160448	1161368
NP_230738.1	1	1161382	1162284
NP_230739.1	1	1162309	1163283
NP_230740.1	1	1163262	1164272
NP_230741.1	1	1164422	1165369
NP_230742.1	1	1165467	1167611
NP_230743.1	1	1167747	1168943
NP_230744.1	1	1169290	1169748
NP_230745.1	1	1169871	1170281
NP_230746.1	1	1170719	1171684
NP_230747.1	1	1171760	1172743
NP_230748.1	1	1172740	1173534
NP_230749.1	1	1173701	1175170
NP_230750.1	1	1175203	1176174
NP_230751.1	1	1176331	1176960
NP_230752.1	1	1177056	1177652
NP_230753.1	1	1177677	1179026
NP_230755.1	1	1179130	1180437
NP_230756.1	1	1180544	1181830
NP_230757.1	1	1181957	1183009
NP_230758.1	1	1182993	1184147
NP_230759.2	1	1184144	1184947
NP_230760.1	1	1184923	1185639
NP_230761.1	1	1185721	1185930
NP_230762.1	1	1186157	1187020
NP_230763.1	1	1187230	1187658
NP_230764.1	1	1187655	1188380
NP_230765.1	1	1188391	1189671
NP_230766.1	1	1189671	1190480
NP_230767.1	1	1190413	1191711
NP_230768.1	1	1191714	1192253
NP_230769.1	1	1192186	1192752
NP_230770.1	1	1192749	1193276
NP_230771.1	1	1193367	1194737
NP_230772.1	1	1194795	1195412
NP_230773.1	1	1195435	1196553
NP_230774.1	1	1196815	1198119
NP_230775.1	1	1198167	1198580
NP_230776.1	1	1199268	1200869
NP_230777.1	1	1201260	1202174
NP_230778.1	1	1202179	1203474
NP_230779.1	1	1203478	1204518
NP_230780.1	1	1204570	1205643
NP_230781.1	1	1205643	1206254
NP_230782.1	1	1206297	1207034
NP_230783.1	1	1207016	1207789
NP_230784.1	1	1207786	1208418
NP_230785.2	1	1208619	1209344
NP_230786.1	1	1209652	1211877
NP_230787.1	1	1211976	1212206
NP_230788.1	1	1212670	1212990
NP_230789.1	1	1213029	1215299
NP_230790.1	1	1215368	1217044
NP_230791.2	1	1217246	1217509
NP_230792.1	1	1217797	1219065
NP_230793.1	1	1219156	1220010
NP_230794.1	1	1220318	1221964
NP_230795.2	1	1222074	1222583
NP_230796.1	1	1222772	1223677
NP_230797.1	1	1223698	1224633
NP_230798.1	1	1224975	1225583
NP_230799.1	1	1225679	1226227
NP_230800.1	1	1226418	1226963
NP_230803.1	1	1229089	1230354
NP_230804.1	1	1230431	1231570
NP_230805.1	1	1231651	1232640
NP_230806.1	1	1232640	1234148
NP_230807.1	1	1234157	1234894
NP_230808.1	1	1235014	1235985
NP_230809.1	1	1236097	1236837
NP_230810.1	1	1236963	1237832
NP_230811.1	1	1238124	1239899
NP_230812.1	1	1239996	1240574
NP_230813.2	1	1240676	1241932
NP_230814.1	1	1242248	1243054
NP_230815.1	1	1243054	1244244
NP_230816.1	1	1244285	1245694
NP_230817.2	1	1245700	1246698
NP_230818.1	1	1246719	1247330
NP_230819.1	1	1247327	1248898
NP_230822.1	1	1249234	1250106
NP_230823.1	1	1250109	1250729
NP_230824.1	1	1250862	1251827
NP_230825.1	1	1251995	1253716
NP_230826.1	1	1253709	1255496
NP_230827.1	1	1255616	1256572
NP_230828.1	1	1257047	1257706
NP_230829.1	1	1257681	1258931
NP_230830.1	1	1259189	1260520
NP_230831.1	1	1260621	1261385
NP_230832.1	1	1261358	1261726
NP_230833.2	1	1261730	1263418
NP_230834.1	1	1263812	1264234
NP_230835.2	1	1264436	1265542
NP_230836.1	1	1265708	1266106
NP_230838.1	1	1266398	1266595
NP_230839.1	1	1266731	1267783
NP_230840.1	1	1267848	1268519
NP_230841.1	1	1268619	1269308
NP_230842.1	1	1269433	1270128
NP_230843.1	1	1270299	1273364
NP_230844.1	1	1273414	1273881
NP_230845.1	1	1274131	1275342
NP_230846.1	1	1275417	1276142
NP_230847.1	1	1276291	1277826
NP_230848.1	1	1277838	1279535
NP_230849.1	1	1279554	1280564
NP_230850.1	1	1280554	1281762
NP_230851.1	1	1281866	1282576
NP_230852.1	1	1282693	1283640
NP_230853.1	1	1283779	1284099
NP_230854.2	1	1284104	1284670
NP_230855.1	1	1284862	1285656
NP_230856.1	1	1285750	1287864
NP_230857.1	1	1287836	1290199
NP_230858.1	1	1290575	1291219
NP_230859.1	1	1291219	1293051
NP_230860.1	1	1293099	1293656
NP_230861.1	1	1294549	1295667
NP_230862.1	1	1295664	1296149
NP_230864.1	1	1296440	1297423
NP_230865.1	1	1297450	1299837
NP_230867.1	1	1300276	1300572
NP_230868.1	1	1300556	1300792
NP_230869.1	1	1300701	1301480
NP_230871.1	1	1301949	1302605
NP_230872.1	1	1302558	1302728
NP_230873.1	1	1302698	1303879
NP_230874.1	1	1304027	1304902
NP_230876.1	1	1305061	1305948
NP_230877.1	1	1306118	1306792
NP_230878.1	1	1306783	1307172
NP_230879.1	1	1307189	1308613
NP_230880.1	1	1308759	1310174
NP_230881.1	1	1310478	1310924
NP_230882.1	1	1311451	1312560
NP_230883.1	1	1312560	1313345
NP_230884.1	1	1313354	1313893
NP_230885.1	1	1313900	1314502
NP_230887.1	1	1314818	1315846
NP_230889.1	1	1315915	1316922
NP_230890.1	1	1316909	1317664
NP_230891.1	1	1318049	1318624
NP_230892.1	1	1318803	1319198
NP_230893.1	1	1319246	1320856
NP_230894.1	1	1321087	1321599
NP_230895.1	1	1321865	1322764
NP_230897.1	1	1322928	1324175
NP_230898.1	1	1324348	1324776
NP_230899.1	1	1324877	1325155
NP_230900.2	1	1325155	1326288
NP_230901.1	1	1326384	1328669
NP_230902.1	1	1329118	1329855
NP_230903.1	1	1330207	1332891
NP_230904.1	1	1333104	1334102
NP_230905.1	1	1334129	1335028
NP_230906.1	1	1335279	1336493
NP_230907.1	1	1336676	1336852
NP_230908.1	1	1337023	1337673
NP_230909.1	1	1337809	1339116
NP_230910.1	1	1339323	1340708
NP_230911.1	1	1340718	1341725
NP_230912.1	1	1341706	1342788
NP_230913.1	1	1343035	1344609
NP_230914.1	1	1344755	1345303
NP_230915.1	1	1345367	1346023
NP_230916.1	1	1346017	1346733
NP_230917.1	1	1346837	1347262
NP_230918.2	1	1347624	1348742
NP_230919.1	1	1348844	1349377
NP_230920.1	1	1349387	1350670
NP_230921.1	1	1350777	1352132
NP_230922.1	1	1352113	1352763
NP_230923.1	1	1352765	1353244
NP_230924.1	1	1353601	1355223
NP_230925.1	1	1355388	1356683
NP_230926.1	1	1356926	1357231
NP_230927.1	1	1357310	1358650
NP_230928.1	1	1358697	1359032
NP_230929.1	1	1359014	1360336
NP_230930.1	1	1360359	1361117
NP_230931.1	1	1361218	1362240
NP_230932.1	1	1362386	1364551
NP_230933.1	1	1364570	1366207
NP_230934.1	1	1366600	1368495
NP_230935.1	1	1368634	1369344
NP_230936.1	1	1369341	1371254
NP_230938.2	1	1371535	1372725
NP_230939.1	1	1372937	1373122
NP_230940.1	1	1373094	1374572
NP_230941.1	1	1375081	1375929
NP_230942.2	1	1375995	1377395
NP_230943.1	1	1377542	1379173
NP_230944.1	1	1379571	1379939
NP_230945.1	1	1380028	1381389
NP_230946.1	1	1381482	1382735
NP_230947.1	1	1383034	1383648
NP_230948.1	1	1383845	1385221
NP_230949.1	1	1385397	1386914
NP_230950.1	1	1387063	1387248
NP_230951.1	1	1387473	1388846
NP_230952.1	1	1389975	1391516
NP_230953.1	1	1391516	1392091
NP_230954.1	1	1392186	1392659
NP_230955.1	1	1392727	1393605
NP_230956.2	1	1393726	1394949
NP_230957.1	1	1395061	1396692
NP_230958.1	1	1397026	1398489
NP_230959.1	1	1398499	1399848
NP_230960.1	1	1399817	1400293
NP_230961.1	1	1400321	1401241
NP_230962.1	1	1401339	1402112
NP_230963.1	1	1402325	1403647
NP_230964.1	1	1403673	1404377
NP_230965.1	1	1404753	1407824
NP_230966.1	1	1407905	1408120
NP_230967.1	1	1408099	1408581
NP_230969.1	1	1409080	1410054
NP_230971.1	1	1410224	1411768
NP_230972.1	1	1411773	1412786
NP_230973.1	1	1413196	1413834
NP_230974.1	1	1414155	1414982
NP_230976.1	1	1415133	1416662
NP_230977.1	1	1416672	1417223
NP_230978.1	1	1417421	1418392
NP_230979.1	1	1419022	1419729
NP_230980.1	1	1419710	1420636
NP_230981.1	1	1420812	1421945
NP_230982.1	1	1422041	1424647
NP_230983.1	1	1424656	1425858
NP_230984.1	1	1425842	1427740
NP_230985.1	1	1427914	1428390
NP_230986.1	1	1428471	1429868
NP_230987.1	1	1429934	1431040
NP_230988.1	1	1431464	1432573
NP_230989.1	1	1432566	1433702
NP_230990.1	1	1433709	1434728
NP_230991.1	1	1434725	1435372
NP_230992.2	1	1435354	1436493
NP_230993.1	1	1436615	1440610
NP_230994.1	1	1440716	1441189
NP_230997.1	1	1441840	1444770
NP_230998.2	1	1444812	1446005
NP_230999.1	1	1446242	1446526
NP_231000.1	1	1446592	1446921
NP_231002.1	1	1447035	1447706
NP_231003.1	1	1447951	1448706
NP_231004.1	1	1448729	1449826
NP_231005.1	1	1449829	1451034
NP_231006.1	1	1451160	1452188
NP_231007.1	1	1452643	1453581
NP_231008.1	1	1453647	1454468
NP_231009.1	1	1454744	1455481
NP_231010.1	1	1455494	1456189
NP_231011.1	1	1456161	1458164
NP_231012.1	1	1458335	1458583
NP_231013.1	1	1458740	1459756
NP_231014.1	1	1459753	1461084
NP_231015.1	1	1461135	1461815
NP_231016.1	1	1462189	1463367
NP_231017.1	1	1463479	1466325
NP_231018.1	1	1466367	1468262
NP_231019.2	1	1468262	1468894
NP_231020.1	1	1469402	1470967
NP_231021.1	1	1471032	1471562
NP_231023.1	1	1471848	1472312
NP_231024.1	1	1472359	1472709
NP_231026.2	1	1472998	1476840
NP_231028.1	1	1476980	1477462
NP_231030.1	1	1477679	1479031
NP_231032.1	1	1479156	1480172
NP_231033.1	1	1480408	1480587
NP_231034.1	1	1480565	1481515
NP_231035.1	1	1481602	1483008
NP_231036.1	1	1483164	1484678
NP_231037.1	1	1484824	1485138
NP_231038.1	1	1485193	1486428
NP_231039.1	1	1486808	1487068
NP_231040.1	1	1487058	1489343
NP_231041.1	1	1489340	1489714
NP_231042.1	1	1489689	1490555
NP_231043.1	1	1490566	1491222
NP_231044.1	1	1491209	1492285
NP_231045.1	1	1492306	1493868
NP_231046.1	1	1493881	1495806
NP_231048.2	1	1496398	1498089
NP_231049.1	1	1498168	1499484
NP_231050.1	1	1499666	1500859
NP_231051.1	1	1500918	1501520
NP_231052.1	1	1501627	1503081
NP_231053.1	1	1503062	1504282
NP_231054.1	1	1504292	1505827
NP_231056.1	1	1505902	1507638
NP_231057.1	1	1507860	1509434
NP_231058.1	1	1509632	1510150
NP_231059.1	1	1510278	1513769
NP_231060.1	1	1513748	1514608
NP_231061.1	1	1514611	1516536
NP_231062.1	1	1516533	1517276
NP_231063.1	1	1517421	1518158
NP_231064.1	1	1518246	1518884
NP_231065.1	1	1518957	1520333
NP_231066.1	1	1521011	1521745
NP_231067.1	1	1521892	1522929
NP_231068.2	1	1523041	1524072
NP_231069.1	1	1524175	1524945
NP_231070.1	1	1524945	1525805
NP_231071.1	1	1525786	1526919
NP_231072.1	1	1527205	1528050
NP_231073.1	1	1528040	1528843
NP_231074.1	1	1528845	1529504
NP_231075.1	1	1529581	1530513
NP_231076.1	1	1530639	1531586
NP_231077.1	1	1531716	1532468
NP_231078.1	1	1532558	1533232
NP_231079.1	1	1533229	1533393
NP_231080.1	1	1533397	1535769
NP_231081.1	1	1535774	1536250
NP_231082.1	1	1536329	1537309
NP_231083.1	1	1537317	1537481
NP_231084.1	1	1537493	1538113
NP_231085.1	1	1538127	1539560
NP_231086.1	1	1539789	1540169
NP_231087.1	1	1540238	1541455
NP_231088.1	1	1541452	1543170
NP_231089.1	1	1543231	1545396
NP_231090.1	1	1545399	1546802
NP_231091.1	1	1546757	1548919
NP_231092.1	1	1549277	1549636
NP_231093.1	1	1549662	1550123
NP_231094.1	1	1550108	1563784
NP_231095.1	1	1564152	1564376
NP_231096.1	1	1564470	1564844
NP_231097.1	1	1564822	1565901
NP_231098.1	1	1566027	1566365
NP_231099.1	1	1566967	1567341
NP_231100.1	1	1567338	1568114
NP_231101.1	1	1568213	1569412
NP_231102.1	1	1569409	1569702
NP_231103.1	1	1569699	1570982
NP_231104.1	1	1570993	1571241
NP_231105.1	1	1571377	1571760
NP_231106.1	1	1571738	1572817
NP_231107.1	1	1572943	1573281
NP_231108.1	1	1573771	1574355
NP_231109.1	1	1574348	1574515
NP_231110.1	1	1574593	1575285
NP_231111.1	1	1575415	1575699
NP_231112.1	1	1575704	1577272
NP_231113.1	1	1579039	1579206
NP_231114.1	1	1579199	1579366
NP_231115.1	1	1579444	1580136
NP_231116.1	1	1580266	1580550
NP_231117.1	1	1580555	1582123
NP_231118.1	1	1583160	1583513
NP_231119.1	1	1583510	1584382
NP_231120.1	1	1585291	1585650
NP_231121.1	1	1585761	1586093
NP_231122.1	1	1586098	1586607
NP_231123.1	1	1586564	1588360
NP_231124.1	1	1588425	1588943
NP_231125.1	1	1589026	1589199
NP_231126.1	1	1589366	1591060
NP_231127.1	1	1591066	1592985
NP_231128.1	1	1592963	1593205
NP_231129.1	1	1593214	1595340
NP_231131.1	1	1595800	1596342
NP_231132.1	1	1596497	1597507
NP_231133.1	1	1597581	1602422
NP_231134.1	1	1602611	1602847
NP_231135.1	1	1602881	1605487
NP_231136.1	1	1605686	1606402
NP_231137.1	1	1606511	1608508
NP_231138.1	1	1608526	1609152
NP_231139.1	1	1609253	1609831
NP_231140.1	1	1609776	1611608
NP_231141.1	1	1611642	1612901
NP_231142.1	1	1612911	1615550
NP_231143.1	1	1615581	1617092
NP_231144.2	1	1617274	1618107
NP_231147.1	1	1619550	1620026
NP_231148.2	1	1620302	1621363
NP_231149.1	1	1621375	1621857
NP_231150.1	1	1621992	1622771
NP_231151.1	1	1622869	1623291
NP_231152.1	1	1623278	1624351
NP_231153.1	1	1624352	1624960
NP_231154.1	1	1627838	1628035
NP_231155.1	1	1628113	1628769
NP_231156.1	1	1628795	1630456
NP_231157.1	1	1630655	1631320
NP_231158.1	1	1631247	1631723
NP_231159.2	1	1631948	1632781
NP_231160.1	1	1632888	1634480
NP_231161.1	1	1634692	1636725
NP_231162.1	1	1636715	1638169
NP_231163.1	1	1638461	1639288
NP_231164.1	1	1639295	1639993
NP_231165.1	1	1640002	1640724
NP_231166.1	1	1640678	1641289
NP_231167.1	1	1641286	1643106
NP_231170.1	1	1643985	1644146
NP_231171.1	1	1644190	1644465
NP_231172.1	1	1644672	1645580
NP_231173.1	1	1645743	1646480
NP_231174.2	1	1646580	1647371
NP_231177.1	1	1649484	1649984
NP_231178.2	1	1649994	1650335
NP_231179.1	1	1650858	1651724
NP_231180.2	1	1652340	1653713
NP_231181.1	1	1653917	1654900
NP_231182.1	1	1654907	1655755
NP_231183.1	1	1656062	1657240
NP_231184.1	1	1657237	1657857
NP_231185.1	1	1657857	1658261
NP_231186.1	1	1658258	1658800
NP_231187.1	1	1658807	1660180
NP_231188.1	1	1660180	1660938
NP_231189.1	1	1661257	1662561
NP_231190.1	1	1662637	1663518
NP_231191.1	1	1663528	1664370
NP_231192.1	1	1664360	1665541
NP_231193.1	1	1665566	1666327
NP_231194.1	1	1666355	1667068
NP_231195.1	1	1667144	1667656
NP_231196.1	1	1667625	1667987
NP_231197.1	1	1668122	1669156
NP_231198.1	1	1669192	1670628
NP_231200.1	1	1671041	1673215
NP_231201.1	1	1673280	1674209
NP_231202.1	1	1674273	1675445
NP_231205.1	1	1676745	1678004
NP_231206.1	1	1678004	1679218
NP_231207.1	1	1679222	1680499
NP_231208.1	1	1680499	1681200
NP_231210.1	1	1681274	1682266
NP_231211.1	1	1682263	1683600
NP_231212.1	1	1684123	1684503
NP_231213.1	1	1684519	1685904
NP_231214.1	1	1686049	1686432
NP_231215.1	1	1686477	1686935
NP_231216.1	1	1686965	1687282
NP_231217.1	1	1687438	1688259
NP_231218.1	1	1688261	1688497
NP_231219.1	1	1688481	1690151
NP_231220.1	1	1690215	1691126
NP_231221.1	1	1691206	1692756
NP_231222.1	1	1692681	1695269
NP_231223.1	1	1695314	1695829
NP_231224.1	1	1695869	1696435
NP_231225.2	1	1696499	1698010
NP_231227.1	1	1698457	1698897
NP_231228.1	1	1699073	1699954
NP_231229.1	1	1700060	1700845
NP_231230.1	1	1700984	1702687
NP_231231.1	1	1702684	1703442
NP_231232.1	1	1703680	1704534
NP_231233.1	1	1704617	1705906
NP_231234.2	1	1705924	1706955
NP_231235.1	1	1706985	1708202
NP_231236.2	1	1708211	1709275
NP_231237.1	1	1709719	1711152
NP_231238.1	1	1711301	1712125
NP_231239.1	1	1712741	1713802
NP_231240.1	1	1713805	1714494
NP_231241.1	1	1714609	1715412
NP_231242.1	1	1715544	1716530
NP_231243.1	1	1716549	1717325
NP_231244.1	1	1717391	1718077
NP_231245.1	1	1718077	1719693
NP_231246.1	1	1720423	1721853
NP_231247.1	1	1721865	1722839
NP_231248.1	1	1722843	1724006
NP_231249.2	1	1724003	1725151
NP_231250.1	1	1725155	1725604
NP_231251.1	1	1725652	1726611
NP_231252.1	1	1726820	1727533
NP_231253.1	1	1727537	1727761
NP_231254.1	1	1727960	1729048
NP_231255.1	1	1729045	1729557
NP_231256.1	1	1729725	1729958
NP_231257.1	1	1729989	1730879
NP_231258.1	1	1730964	1732181
NP_231259.1	1	1732238	1732786
NP_231260.1	1	1741764	1743101
NP_231261.1	1	1743103	1743741
NP_231262.1	1	1743877	1745040
NP_231263.1	1	1745276	1746520
NP_231264.1	1	1750016	1751164
NP_231265.1	1	1751443	1752561
NP_231266.1	1	1752562	1755072
NP_231267.1	1	1754996	1755679
NP_231268.1	1	1755793	1757169
NP_231269.1	1	1757297	1758733
NP_231270.1	1	1758800	1759537
NP_231271.1	1	1759459	1760664
NP_231272.1	1	1760983	1761678
NP_231273.2	1	1761812	1763596
NP_231274.1	1	1763861	1764268
NP_231275.1	1	1764280	1764939
NP_231276.1	1	1764914	1766302
NP_231277.1	1	1766460	1766738
NP_231278.1	1	1766888	1767661
NP_231279.1	1	1767753	1768154
NP_231280.1	1	1768345	1770135
NP_231281.1	1	1770467	1771711
NP_231282.1	1	1771809	1772438
NP_231283.1	1	1772606	1772809
NP_231284.2	1	1773000	1774763
NP_231286.1	1	1774844	1776490
NP_231287.1	1	1776818	1779274
NP_231288.1	1	1779308	1780969
NP_231289.1	1	1780981	1782735
NP_231290.2	1	1782740	1786270
NP_231292.1	1	1786971	1788326
NP_231293.1	1	1788409	1789272
NP_231295.1	1	1789608	1790861
NP_231296.1	1	1791030	1791977
NP_231297.1	1	1794166	1794387
NP_231298.1	1	1794393	1794659
NP_231299.1	1	1794806	1795249
NP_231300.1	1	1795457	1796605
NP_231301.1	1	1796619	1798319
NP_231302.1	1	1798285	1798947
NP_231303.1	1	1798940	1799560
NP_231304.1	1	1799619	1800326
NP_231305.1	1	1800425	1801771
NP_231306.1	1	1802327	1803781
NP_231307.1	1	1803862	1805052
NP_231308.1	1	1805139	1805720
NP_231309.1	1	1805807	1808920
NP_231310.1	1	1808898	1810007
NP_231311.1	1	1809979	1811010
NP_231312.1	1	1811182	1811598
NP_231313.1	1	1811564	1811797
NP_231314.1	1	1811811	1812479
NP_231315.1	1	1812689	1813705
NP_231316.1	1	1813819	1815441
NP_231317.1	1	1815441	1816403
NP_231318.1	1	1816390	1817277
NP_231319.1	1	1817277	1818272
NP_231320.1	1	1818269	1819057
NP_231321.1	1	1819058	1819828
NP_231322.2	1	1819865	1820254
NP_231323.1	1	1820389	1821294
NP_231324.1	1	1821441	1822688
NP_231328.1	1	1824695	1827157
NP_231329.1	1	1827181	1828365
NP_231330.1	1	1828412	1828630
NP_231331.1	1	1829274	1830116
NP_231332.2	1	1830468	1830701
NP_231333.1	1	1830805	1831635
NP_231334.1	1	1831628	1832275
NP_231335.1	1	1832408	1832677
NP_231336.1	1	1832906	1833451
NP_231337.1	1	1833589	1834029
NP_231338.1	1	1834104	1834400
NP_231339.1	1	1834309	1834800
NP_231340.1	1	1835075	1837360
NP_231342.1	1	1837756	1838673
NP_231343.1	1	1838680	1838883
NP_231344.1	1	1838997	1839683
NP_231345.1	1	1839907	1842675
NP_231346.1	1	1842809	1845265
NP_231347.1	1	1845545	1847914
NP_231348.1	1	1847962	1848576
NP_231349.1	1	1848654	1849097
NP_231350.1	1	1849179	1853654
NP_231351.1	1	1853651	1854394
NP_231352.1	1	1854354	1855691
NP_231353.1	1	1855703	1856485
NP_231354.1	1	1856575	1857423
NP_231355.1	1	1857523	1858227
NP_231356.1	1	1858452	1859114
NP_231357.1	1	1859521	1860531
NP_231358.1	1	1860890	1861477
NP_231359.1	1	1861832	1862521
NP_231360.1	1	1862555	1862866
NP_231361.1	1	1862871	1863689
NP_231362.1	1	1863877	1865331
NP_231363.1	1	1865333	1866550
NP_231366.1	1	1867219	1869849
NP_231367.1	1	1870186	1870434
NP_231368.1	1	1870525	1871805
NP_231369.1	1	1871809	1872012
NP_231371.1	1	1872072	1872803
NP_231372.1	1	1872807	1873508
NP_231373.1	1	1873592	1873810
NP_231376.1	1	1875517	1877799
NP_231377.1	1	1877855	1878529
NP_231379.2	1	1879014	1879925
NP_231380.1	1	1879970	1880251
NP_231381.1	1	1880232	1881698
NP_231382.1	1	1881716	1882345
NP_231384.1	1	1882572	1883396
NP_231385.1	1	1883296	1884522
NP_231386.1	1	1884533	1885654
NP_231387.2	1	1885670	1887379
NP_231389.1	1	1887601	1888905
NP_231390.1	1	1888902	1890545
NP_231391.1	1	1890542	1891120
NP_231392.1	1	1891336	1892430
NP_231393.1	1	1892430	1895480
NP_231394.1	1	1896092	1897327
NP_231397.1	1	1901450	1902901
NP_231398.1	1	1902898	1903632
NP_231399.1	1	1903625	1905745
NP_231400.1	1	1905790	1908858
NP_231401.1	1	1908886	1910877
NP_231402.1	1	1910870	1912282
NP_231403.1	1	1912283	1913671
NP_231404.1	1	1913628	1916009
NP_231405.1	1	1916150	1918213
NP_231406.1	1	1918195	1921857
NP_231407.1	1	1921885	1922745
NP_231408.1	1	1922810	1923880
NP_231409.1	1	1923895	1925049
NP_231410.1	1	1925231	1926067
NP_231411.1	1	1926196	1927092
NP_231412.1	1	1927130	1928413
NP_231413.1	1	1928421	1928942
NP_231414.1	1	1928993	1929958
NP_231415.1	1	1929989	1930282
NP_231416.1	1	1930173	1930895
NP_231417.1	1	1930883	1931746
NP_231418.1	1	1931750	1932886
NP_231419.1	1	1933231	1935654
NP_231420.1	1	1935801	1936007
NP_231421.1	1	1936121	1936597
NP_231423.1	1	1936827	1937522
NP_231424.1	1	1937519	1938391
NP_231425.1	1	1938388	1938732
NP_231426.1	1	1938739	1939779
NP_231427.1	1	1939914	1940273
NP_231428.1	1	1940322	1940699
NP_231429.1	1	1940754	1941332
NP_231430.1	1	1941351	1941671
NP_231431.1	1	1941658	1942032
NP_231432.1	1	1942842	1943303
NP_231433.1	1	1943306	1944457
NP_231434.1	1	1944387	1946144
NP_231435.1	1	1946151	1947122
NP_231436.1	1	1947461	1947823
NP_231437.1	1	1947786	1948022
NP_231438.1	1	1948112	1948573
NP_231439.1	1	1948800	1949114
NP_231440.1	1	1949165	1949611
NP_231441.1	1	1949718	1950704
NP_231442.1	1	1951671	1952516
NP_231443.1	1	1952631	1952861
NP_231444.1	1	1953461	1953664
NP_231445.1	1	1953656	1954129
NP_231446.1	1	1954253	1954672
NP_231448.1	1	1954789	1956174
NP_231449.1	1	1956171	1956878
NP_231450.1	1	1956889	1957104
NP_231451.1	1	1957201	1958964
